success,video_path,starts,ends,text,formatted_data
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/37996601984@N01_2621042411_71c55a0683.avi,tensor([[0]]),tensor([[31]]),bigger dog first runs on screen bigger dog appears the big dog enters the frame. big dog comes in from the back and stops at little dog,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6766.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/40822852@N07_3814555172_a3f5a35cd7.mpg,tensor([[0]]),tensor([[31]]),looking down at the diver scuba diver first shown the first time a fish is seen shows diver we first see the diver,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6767.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/42717524@N00_4329171118_83f2316a61.mov,tensor([[0]]),tensor([[31]]),cars passing drive by 3 green light the car passes blue lights passing traffic while driving in the snow blue lights pass on right,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6768.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/32188004@N00_4895277684_18822b393f.3gp,tensor([[0]]),tensor([[31]]),"man in red returns guy in red shirt walks up, camera pans left man drops first hay bale into machine a man in a plaid shirt touches his head.",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6769.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/62356115@N00_6286211823_af3a398a46.avi,tensor([[0]]),tensor([[31]]),guy with white shirt walks through the shot. guy in white shirt appears the woman in the black outfit walks away. woman in black twirls scarf in 360 degree motion,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6770.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7421480@N07_2610747629_ae470a5835.mpg,tensor([[0]]),tensor([[31]]),zoom in on the man's head. camera zooms in the camera zooms in on the shirt black car is coming up behind this car,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6771.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/44865324@N08_4679500875_ae92cd5e7f.mp4,tensor([[0]]),tensor([[31]]),a man in a white t shirt on the right camera pans up above head of woman in blue head scarf and back and white neck scarf lady with blue turbin closest to camra person with blue head scarf disappears from view bald man in white is off camera,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6772.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/44704929@N00_4053852788_2e05590333.mov,tensor([[0]]),tensor([[31]]),woman in blue walks onto the stage lady with dark hair is leaving the drunk dance party the woman dances in a half circle. woman turns in a circle with hand on her head the girl in green spins in a circle.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6773.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/45742636@N00_6320142997_e70dd72469.mp4,tensor([[0]]),tensor([[31]]),he picks something up and fiddle with it man picks up object for first time the person's face is shown. man picks up something first time camera zooms in,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6774.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/67547162@N00_2590041770_57f2e4db1a.avi,tensor([[0]]),tensor([[31]]),green towel comes into view dog drops into tub the dog gets down off the edge,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6775.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/44124426161@N01_7376737124_d4aa08ebc3.mov,tensor([[0]]),tensor([[31]]),pink cushion comes into view pink purse is visible on table a pink basket is seen. dog looks at camera then starts waking toward it the dog yawns,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6776.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/38624639@N08_5133744814_00b3d176a5.avi,tensor([[0]]),tensor([[31]]),bird flaps its wings a person is visible on the right first time we see someones arm person in red is shown throwing something at ducks.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6777.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/91095823@N00_2455184145_3ddac9c0b3.mp4,tensor([[0]]),tensor([[31]]),train comes into view when the train first arrives the engine passes view train first apears,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6778.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/80492365@N00_7337880938_53ef0fc5f3.mov,tensor([[0]]),tensor([[31]]),man in black comes into view with back to camera girls fighting for the microphone. person in black shirt walks into camera frame.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6779.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/55917846@N00_3380900483_ddf0eb6200.avi,tensor([[0]]),tensor([[31]]),boy with tail walks into toy room with back to camera tail on a kid is first shown the kid throws the stuffed animal down. child first bends over. the boy picks up the stuffed animal.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6780.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/56707737@N00_6116426596_4022527ae3.m2ts,tensor([[0]]),tensor([[31]]),"can fully see baby elephant for the first time camera first zooms out the elephant starts out zoomed in, then zooms out.",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6781.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/54597574@N00_8176953071_a5530a235b.mts,tensor([[0]]),tensor([[31]]),cat jumps off of litterbox a cat makes a leap off of a blue container. cat jumps of box a cat leaps from the top of a litter box the blue object is visible in these frames,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6782.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/79685986@N00_3927433292_c3d87b03af.avi,tensor([[0]]),tensor([[31]]),sideview mirror can first be seen we first see the car's mirror. electric poles enter the scene for the fist time. the side view mirror first comes into view first time we pass by a metal pole,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6783.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/73858264@N00_7811440512_06ae7d7947.,tensor([[0]]),tensor([[31]]),girl in pink exists frame to the right girl in pink pushes girl in blue against refrigerator girl in pink knocks girl in blue to the fridge we just see the girl in blue the girl in pink hits the other girl twice.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6784.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/41864721@N00_2401640742_e68e6cdc81.mp4,tensor([[0]]),tensor([[31]]),sideview mirror comes into view we see rearview mirro driver side mirror is shown,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6785.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/71804876@N00_12696078344_a8d5641808.mov,tensor([[0]]),tensor([[31]]),kitty quickly runs around toy a cat runs around its toy. the cat jumps around the toy.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6786.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/77868132@N00_4214363933_d37985e3fc.avi,tensor([[0]]),tensor([[31]]),girl turns the page a girl turns a page while her hand rests on the piano pianist tuns page the girl touches the notes on paper. first time girl turns a page,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6787.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/22837634@N02_2978498065_988d05f2d5.3g2,tensor([[0]]),tensor([[31]]),child picks up a different toy a baby grabs a stuffed animal off the shelf the baby hands the toy to the person the girl hands off the stuffed animal. the baby in light purple hands a white stuffed dog to an adult and the adult gives it back.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6788.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/44052773@N00_2549469652_ddc15a5186.mov,tensor([[0]]),tensor([[31]]),"zoom in on snake head camera zooms in on snake the snake is briefly not visible at all, only the floor of its habitat.",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6789.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/77878233@N00_2416691831_cf3e2587c3.avi,tensor([[0]]),tensor([[31]]),a woman in a white jacket give the baby a push you can see mom pushing baby man grabs back of swing a woman appears in a tan jacket and swings the baby in red,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6790.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/52473526@N00_4146378672_64c1197018.avi,tensor([[0]]),tensor([[31]]),yellow lights up top balloon first hits camera someone knocks a balloon in the air for the first time,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6791.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/45275743@N07_4401281499_7a4a3ff92d.avi,tensor([[0]]),tensor([[31]]),flag leaves frame the person wearing a yellow hat closest to the camera exits view the flag moves out of the picture.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6792.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/62752875@N00_2945247188_a65368b61e.mov,tensor([[0]]),tensor([[31]]),red umbrella comes into view woman with flannel shirt on bike appears at the bottom of screen a man with a black shirt on a white motorcycle crosses to the right person with red umbrella comes into the picture guy with the red umbrella and black clothes disappears from view,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6793.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/82873804@N00_2996589204_f953fbfe00.mpg,tensor([[0]]),tensor([[31]]),monkey lets go of moms hand lady holding toddlers face comes into view boy in monkey costume climbs first step we first see the woman's face woman is first seen talking on the phone woman lets go of toddler,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6794.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/63794141@N00_4673768555_8db9df3442.mpg,tensor([[0]]),tensor([[31]]),being held by hand in view magnets touch for first time zoom to grid board.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6795.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/8736043@N05_5779469423_929a60f0c2.m4v,tensor([[0]]),tensor([[31]]),bird flies away camera pans down the fly comes close to the screen.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6796.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7320302@N07_4414453230_32150cda2d.mp4,tensor([[0]]),tensor([[31]]),multi-colored item flies up zoom in on toy a closeup of a blue and yellow structure. the lights flashing on device is seen first time first closeup of project,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6797.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/40774255@N07_6949016314_eb87d365be.mpg,tensor([[0]]),tensor([[31]]),dragon looks right at camera and extends body to the top of the frame. dragon begins to move the dragon blinks the first time dragon first moves first raise of the ear flaps,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6798.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/44864232@N00_4302274455_d45011101d.mov,tensor([0]),tensor([31]),a redhead with glasses waves at the camera. woman in greenish yellow top comes into view man starts speaking the man swings the camera around.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6799.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/78472474@N00_6210011572_2b43f25e25.mov,tensor([[0]]),tensor([[31]]),a single blue car make the turn then we pan up to an empty track. cars go around the first corner last car makes a turn right,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6800.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/53244831@N00_2505088364_336ba8e74e.avi,tensor([[0]]),tensor([[31]]),person in black shirt stands up a young man in a black t-shirt stands up. man stands from bent position for first time,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6801.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/48282656@N00_6423471063_72d136e891.mov,tensor([[0]]),tensor([[31]]),first time camera slightly zooms back camra zooms in some small zoom on pet bed,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6802.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/77118917@N00_5547886538_721a5758c1.avi,tensor([[0]]),tensor([[31]]),person with balloons walks in view person with ballons strts to come out in center the person with balloons walks out of crowd. balloons come closer we first see the child with white pants standing,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6803.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/87719130@N00_9375018508_8c99fa94c7.mov,tensor([[0]]),tensor([[31]]),performers walk backwards in a line they first put hands on hips and sway the gentlemen move backwards in unison. the dancers are all walking backwards holding on to each other,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6804.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/56106041@N00_3754893943_795009e3d8.mp4,tensor([[0]]),tensor([[31]]),camera zooms in on spider slightly the creature moves from right to left. insect crawls closer to the edge,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6805.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/53088387@N00_4981789379_18438c5ae7.mov,tensor([[0]]),tensor([[31]]),man in black sweatshirt enters frame a person in white is waving in the lower right corner. two guys jump over obstacles for the first time.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6806.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/84955182@N00_7329957984_687f0dacef.mov,tensor([[0]]),tensor([[31]]),man in blue jersey lifts orange jug to take a drink the coach drinks from an orange jug. the man drinks from the container. coach starts to drink from orange jug boy in jersey raises green sign above his head,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6807.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/38737012@N04_4519961957_f8776ff5f4.m4v,tensor([[0]]),tensor([[31]]),a man in a pink shirt turns his head around. person wearing light blue is visible man in pink turns to face the camera before he leaves the view we see the person in the blue shirt and white hat.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6808.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/56261390@N00_3432303905_0cb8d631be.mp4,tensor([[0]]),tensor([[31]]),big ass fans comes into view the fan is farthest from the camera. fan begins slowing down. the words become close enough to read,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6809.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/52396343@N00_6039686761_781d84f364.mov,tensor([[0]]),tensor([[31]]),everyone is at the bottom the person in red exits the scene. a person in red jumps down the sand dune. a boy in white is rolling down a sandy hill we see someone fall down the hill the pop up running,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6810.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/64353172@N00_10305960366_f5fcdedee5.mp4,tensor([[0]]),tensor([[31]]),man in blue shirt camera pans left to quickly show a guy i n blue shirt woman first walks to the far side of the people circle. woman in black first turns her back to the camera. the camera moves to a man in a light blue shirt,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6811.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/66908011@N00_6690029919_ed405d0b43.mov,tensor([[0]]),tensor([[31]]),man in red shirt sits down camera pans left to show a guy standing man wearing a burgandy shirt sits down at the table person in black briefly visible on left of frame,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6812.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/64326821@N07_6195606500_713cb2d3fd.mp4,tensor([[0]]),tensor([[31]]),we can see a wall right next to us. camera pans right to show edge of balconey gray wall comes into view view is changed to the left,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6813.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/70054695@N00_6179866272_71f4ec41e1.mov,tensor([[0]]),tensor([[31]]),we're really close to disco ball now. camera zooms in close to disco ball zooms in to spining ball we zoom in to the disco ball,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6814.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7844032@N03_5619258931_29b0da0e30.mp4,tensor([[0]]),tensor([[31]]),baby jerks up for the first time. baby pops up ' moves hand away form mouth,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6815.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/50965411@N00_3492597165_199bf1c8a5.mov,tensor([[0]]),tensor([[31]]),runners start running kids take off running the people begin running the race starts.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6816.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/82726819@N00_3315405184_18c16ba1d0.3gp,tensor([[0]]),tensor([[31]]),ceiling of ice arena comes into view goalie skates behind the goal screens above arena come into view the goalee skates behind the goal net the camera moves up to scoreboard.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6817.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/55449327@N00_6591266605_7358e53e90.mov,tensor([[0]]),tensor([[31]]),person in red runs across frame tennis player in black first walks off screen the tennis player in white serves. the girl in white hits the ball.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6818.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/82832950@N00_3517621887_4866438372.avi,tensor([[0]]),tensor([[31]]),kitten in carrier first cleans its face kitten begins eating for the first time kitten in the kennel licking it's paw a second bowl is shown kitten sticks it head in food bowl.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6819.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/62356115@N00_6283944591_6132e244f9.avi,tensor([[0]]),tensor([[31]]),performers move their arms to their left (camera's right) we see the men up close the view gets closer to the man,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6820.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/69888761@N00_4771746246_a9283f1a26.mov,tensor([[0]]),tensor([[31]]),woman can be seen sitting under marker we can see the lady sitting on the ground. informational kiosk comes into view for first time,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6821.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/85487110@N00_5035821199_f816731e36.qt,tensor([[0]]),tensor([[31]]),guy looks nervously from side to side the man briefly lifts one hand into view. man begins talking.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6822.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/38075329@N00_2661392019_ca0d4aa640.mov,tensor([[0]]),tensor([[31]]),looking down on turntable camera first zooms in closer when recorder first slows down the record.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6823.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/41133600@N00_3804309710_5cc0940c69.mov,tensor([[0]]),tensor([[31]]),big red firework ending of the group of red fireworks first big blue firework,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6824.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/44698774@N00_6088658909_2d4ff6a8e7.m4v,tensor([[0]]),tensor([[31]]),lamp post leaves the frame we can see part of a tree. white building in back is in view,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6825.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/41864721@N00_2447926517_480d397b4a.mp4,tensor([[0]]),tensor([[31]]),"flame flickers on the flame starts. light first a pears first time we see the flame the flame flickers, and gets small.",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6826.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/48387086@N00_5340125189_ff36527fe5.mov,tensor([[0]]),tensor([[31]]),light flashses from the disco ball for the first time an arm is raised and waved to the side. first time the disco lights are flashing man raises arm in the air above his head.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6827.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7491012@N04_3558765516_a594cded85.avi,tensor([[0]]),tensor([[31]]),hands smack down onto ground the green bush is gone from view two hands are visible patting the ground. the lizard jets off.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6828.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/8036553@N07_6273383546_eccf2317d8.mov,tensor([[0]]),tensor([[31]]),people's heads come into view pans to up in the air multiple people can be seen. we see a guide in purple talking about someting,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6829.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/8503402@N08_3368296308_e61fbbdc9c.mov,tensor([[0]]),tensor([[31]]),lifts blue crate higher man touches forklift and walks away forklift starts lifting up box. forklift lifts object upwards man in light blue walks out of view the machine lifts the object up,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6830.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/40425693@N00_4101167392_0d4fb83017.mov,tensor([[0]]),tensor([[31]]),first looks out at mountain side passes first person in black leather jacket the frame starts on no people. the first time the girl in the pink shirt with the black backpack is seen the landscape is seen,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6831.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/38414435@N00_4377219486_8eb01512a2.mpg,tensor([[0]]),tensor([[31]]),a cart on fire races passed the camera. fire cart goes past view head crosses in front of camera first time camera zooms toward fire,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6832.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/67805839@N00_5569502905_5c935c3fd1.avi,tensor([[0]]),tensor([[31]]),kid leans on bench child touches the bench first time we see mountains child approaches door then turns back toward table,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6833.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/77878233@N00_3694980650_553d36d769.avi,tensor([[0]]),tensor([[31]]),adult comes into view lady in black shirt chases toddler the woman walks into view. the boy starts walking away the baby walks away,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6834.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/55426027@N03_7923517586_5e99255e20.,tensor([[0]]),tensor([[31]]),animal is staring directly into camera at start animal opens and closes mouth for the first time animal first looks down animal looks to the left. first time otter looks to your left,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6835.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/62356115@N00_2965005553_e54855cdfb.avi,tensor([[0]]),tensor([[31]]),person exits frame on left rock disappears and you can see the water the man goes out of view. man on the railing leaves frame,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6836.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/61160543@N08_7741076520_72deb4d668.mov,tensor([[0]]),tensor([[31]]),sun can be seen at start of frame sun goes down past land sun is seen for the first time,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6837.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/64857724@N00_3274295595_77885b136e.mov,tensor([[0]]),tensor([[31]]),pan right to look at tower camera zooms in to down below camera zooms in on purple flag,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6838.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/68676478@N00_3122943596_a8e8f160b0.3g2,tensor([[0]]),tensor([[31]]),no vehicles pass by first taxi passes by. first car passes toward front of frame the smoke reaches the left side of the screen,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6839.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/73571158@N00_2574068346_3351a7ec60.avi,tensor([[0]]),tensor([[31]]),before the sun is covered up by clouds the sun shows the most in this clip. sun is most visible the suns brightness dims,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6840.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/40011875@N00_3527831795_bb12bae865.mov,tensor([[0]]),tensor([[31]]),woman with blue dress and white shall goes past on the right lady in white shirt in bottom right we see woman in blue dress and white shaw/scarf enter and exit frame a person in a blue and white top rides the conveyor belt.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6841.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/82832950@N00_8709277571_2fc700f89d.mp4,tensor([[0]]),tensor([[31]]),guy in front of camera stands up person's head appears in center of frame briefly then disappears. camera pans left and man's head appears,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6842.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/91155524@N00_3105292189_c52d0d268d.m4v,tensor([[0]]),tensor([[31]]),a person with a stroller walks past person on bike rides by first time we see mrs' clause's garters someone dressed as mrs claus with a bicycle passes by person pushing bike walks by.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6843.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/80591230@N00_4098367668_75d6b1c392.avi,tensor([[0]]),tensor([[31]]),boy drops towel and walks out of room kids exposes arm child takes his arm out of the towel child frees his right arm. the kid finally manages to free himself from the white towel.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6844.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/50939846@N00_7534306836_6ba126f935.avi,tensor([[0]]),tensor([[31]]),ball player in red hat runs to base the second pitch. a man in a red helmet touches a base. the ball is pitched for the second time.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6845.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/82954612@N00_8587980088_fc7c6e785c.avi,tensor([[0]]),tensor([[31]]),"the boy looks at the camera for the first time boy in blue looks toward camera and looks away quickly person in blue faces the camera for the first time, very briefly a person is seen smiling for the first time.",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6846.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/41045058@N00_3288120143_ffd101407f.3g2,tensor([[0]]),tensor([[31]]),somebody puts their hand in the babies face hand feeds baby hand is trying to feed baby person puts food in babies mouth.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6847.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/84905000@N00_2405460655_8b646526c4.mov,tensor([[0]]),tensor([[31]]),changes from blue to gray blue sky turns to a white sky. blue clouds turn to white,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6848.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/53266023@N00_4412449452_f0674b3b0f.avi,tensor([[0]]),tensor([[31]]),man touches cone to mesh the mans face is in the shot. the man places the vacuum inn the can,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6849.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/39033598@N00_3799444319_4f10d58137.avi,tensor([[0]]),tensor([[31]]),yellow cars with passengers appear the train slightly starts moving man looking out train window points finger yellow end of the train goes past the train starts to move.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6850.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7451382@N03_6474907529_7c8193cea3.mov,tensor([[0]]),tensor([[31]]),"baby opens mouth wide beagle looks towards camera, not directly dog face can be seen for first time",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6851.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/82954612@N00_5666961042_173335ddcc.avi,tensor([[0]]),tensor([[31]]),legs with rubber boots are shown we are looking at a shoe on a stick cameraman shows his black boots.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6852.pth
